"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for iPhone","986994992177561600","Governor Jerry Brown announced he will deploy “up to 400 National Guard Troops” to do nothing. The crime rate in California is high enough, and the Federal Government will not be paying for Governor Brown’s charade. We need border security and action, not words!","Thu Apr 19 15:48:38 +0000 2018",2289,,8312,false
"Twitter for iPhone","986988633822412800","Thank you San Diego County for defending the rule of law and supporting our lawsuit against California's illegal and unconstitutional 'Sanctuary' policies. California's dangerous policies release violent criminals back into our communities, putting all Americans at risk.","Thu Apr 19 15:23:22 +0000 2018",4820,,19051,false
"Twitter for iPhone","986979039670931458","Great meeting with Prime Minister Abe of Japan, who has just left Florida. Talked in depth about North Korea, Military and Trade. Good things will happen!","Thu Apr 19 14:45:14 +0000 2018",5773,,26177,false
"Twitter for iPhone","986801143014621185","It was my great honor to host my friend @JPN_PMO @AbeShinzo and his delegation at Mar-a-Lago for the past two days. Lots accomplished, thank you! #Success🇺🇸🇯🇵 https://t.co/2NnItfwfBl","Thu Apr 19 02:58:21 +0000 2018",11406,,47814,false
"Twitter for iPhone","986789533172760576","RT @StateDept: .@POTUS Trump thanks Prime Minister @AbeShinzo for his support, discusses U.S.-Japan cooperation on #NorthKorea, defense, an…","Thu Apr 19 02:12:13 +0000 2018",5607,,0,true
"Twitter for iPhone","986719240240746497","Great working luncheon with U.S. and Japanese Delegations this afternoon! https://t.co/ywU2CEih8b","Wed Apr 18 21:32:53 +0000 2018",10803,,53213,false
"Twitter for iPhone","986711015630036992","Prime Minister @AbeShinzo of Japan and myself this morning building an even deeper and better relationship while playing a quick round of golf at Trump International Golf Club. https://t.co/YqU7pHiFoU","Wed Apr 18 21:00:12 +0000 2018",13174,,62482,false
"Twitter for iPhone","986643179452747776","Best wishes to Prime Minister @Netanyahu and all of the people of Israel on the 70th Anniversary of your Great Independence. We have no better friends anywhere. Looking forward to moving our Embassy to Jerusalem next month!","Wed Apr 18 16:30:39 +0000 2018",21573,,89573,false
"Twitter for iPhone","986576502358671361","Slippery James Comey, the worst FBI Director in history, was not fired because of the phony Russia investigation where, by the way, there was NO COLLUSION (except by the Dems)!","Wed Apr 18 12:05:42 +0000 2018",21032,,87428,false
"Twitter for iPhone","986555533535731712","Mike Pompeo met with Kim Jong Un in North Korea last week. Meeting went very smoothly and a good relationship was formed. Details of Summit are being worked out now. Denuclearization will be a great thing for World, but also for North Korea!","Wed Apr 18 10:42:23 +0000 2018",24686,,93357,false
"Twitter for iPhone","986547093610299392","A sketch years later about a nonexistent man. A total con job, playing the Fake News Media for Fools (but they know it)! https://t.co/9Is7mHBFda","Wed Apr 18 10:08:50 +0000 2018",16948,,56513,false
"Twitter for iPhone","986544648477868032","There is a Revolution going on in California. Soooo many Sanctuary areas want OUT of this ridiculous, crime infested &amp; breeding concept. Jerry Brown is trying to back out of the National Guard at the Border, but the people of the State are not happy. Want Security &amp; Safety NOW!","Wed Apr 18 09:59:07 +0000 2018",27161,,105310,false
"Twitter for iPhone","986541247237181441","RT @AbeShinzo: フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。
「日本のために最善となるようベストを尽くす」
トランプ大統領は、来る米朝首脳会談で拉致問題を取り上げ…","Wed Apr 18 09:45:37 +0000 2018",19082,,0,true
"Twitter for iPhone","986540705538506752","RT @IvankaTrump: This year’s #TaxDay is the last time you’ll have to file your taxes through an outdated, broken system. #BYE-BYE https://t…","Wed Apr 18 09:43:27 +0000 2018",7834,,0,true
"Twitter for iPhone","986540502064484354","RT @realDonaldTrump: States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to tr…","Wed Apr 18 09:42:39 +0000 2018",13780,,0,true
"Twitter for iPhone","986540431436640256","RT @realDonaldTrump: Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens, i…","Wed Apr 18 09:42:22 +0000 2018",15225,,0,true
"Twitter for iPhone","986540409903042560","RT @realDonaldTrump: ....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed f…","Wed Apr 18 09:42:17 +0000 2018",12588,,0,true
"Twitter for iPhone","986436520444866560","While Japan and South Korea would like us to go back into TPP, I don’t like the deal for the United States. Too many contingencies and no way to get out if it doesn’t work. Bilateral deals are far more efficient, profitable and better for OUR workers. Look how bad WTO is to U.S.","Wed Apr 18 02:49:28 +0000 2018",17519,,73487,false
"Twitter for iPhone","986432143189512192","Pastor Andrew Brunson, a fine gentleman and Christian leader in the United States, is on trial and being persecuted in Turkey for no reason. They call him a Spy, but I am more a Spy than he is. Hopefully he will be allowed to come home to his beautiful family where he belongs!","Wed Apr 18 02:32:04 +0000 2018",19853,,79622,false
"Twitter for iPhone","986430856750395392","It is my great honor to host @JPN_PMO @AbeShinzo! https://t.co/QxMpCGRycF","Wed Apr 18 02:26:57 +0000 2018",9395,,39122,false
"Twitter for iPhone","986430103075868672",".@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4OW72iddQx","Wed Apr 18 02:23:58 +0000 2018",8495,,42150,false
"Twitter for iPhone","986395361815166981",".@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4NzyjxqAFM","Wed Apr 18 00:05:55 +0000 2018",10206,,39641,false
"Twitter for iPhone","986378606606737408","States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to traditional tax paying stores!","Tue Apr 17 22:59:20 +0000 2018",13780,,65729,false
"Twitter for iPhone","986362521417371648","RT @IvankaTrump: Great to be with Secretary Mnuchin &amp; former Governor Sununu in Derry, NH on #TaxDay to highlight the tremendous benefits o…","Tue Apr 17 21:55:25 +0000 2018",5265,,0,true
"Twitter for iPhone","986362433479610370","RT @FoxBusiness: WATCH LIVE: @IvankaTrump and @stevenmnuchin1 host tax event on Tax Day in New Hampshire. (Courtesy: WBZ) https://t.co/C3zr…","Tue Apr 17 21:55:04 +0000 2018",4419,,0,true
"Twitter for iPhone","986357230219022342","....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed from our society. Keep America Safe!","Tue Apr 17 21:34:23 +0000 2018",12588,"25073877",51596,false
"Twitter for iPhone","986357228306354178","Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens, including aggravated felons. This is a public safety crisis that can only be fixed by....","Tue Apr 17 21:34:23 +0000 2018",15225,,62342,false
"Twitter for iPhone","986344953134673922","Welcome Prime Minister Abe! https://t.co/538EYyfWDq","Tue Apr 17 20:45:36 +0000 2018",14234,,55657,false
"Twitter for iPhone","986303188587425794","Rasmussen just came out at 51% Approval despite the Fake News Media. They were one of the three most accurate on Election Day. Just about the most inaccurate were CNN and ABC News/Washington Post, and they haven’t changed (get new pollsters). Much of the media is a Scam!","Tue Apr 17 17:59:39 +0000 2018",18072,,74988,false
"Twitter for iPhone","986301228337508354","Getting ready to meet Prime Minister Abe of Japan, a truly fine gentleman!","Tue Apr 17 17:51:52 +0000 2018",10302,,65477,false
"Twitter for iPhone","986294947841232896","RT @NFIB: Our Optimism Index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 3…","Tue Apr 17 17:26:54 +0000 2018",4205,,0,true
"Twitter for iPhone","986294728810487808","RT @VP: Thanks to the historic TRUMP TAX CUTS, today marks the last time the American people will file taxes under a complicated &amp; outdated…","Tue Apr 17 17:26:02 +0000 2018",10940,,0,true
"Twitter for iPhone","986294577157033984","RT @RepKevinBrady: Starting next year, you will be able to file under the new tax law, which means MORE money in your pocket – all without…","Tue Apr 17 17:25:26 +0000 2018",5023,,0,true
"Twitter for iPhone","986294490074832896","RT @WhiteHouse: Syrian President Bashar al-Assad’s April 7 attack on innocent civilians violated international law, the Chemical Weapons Co…","Tue Apr 17 17:25:05 +0000 2018",3954,,0,true
"Twitter for iPhone","986294410483822592","RT @WhiteHouse: Out with the old, in with the new: tax cuts and reforms that look out for hardworking taxpayers ⬇️
https://t.co/eEHFWkG8xm","Tue Apr 17 17:24:46 +0000 2018",4952,,0,true
"Twitter for iPhone","986284798468673536","RT @WhiteHouse: President Trump's tax cuts will generate greater economic opportunities for all. https://t.co/kcTsLNN1Uu","Tue Apr 17 16:46:34 +0000 2018",4502,,0,true
"Twitter for iPhone","986218871991492608","So many people are seeing the benefits of the Tax Cut Bill. Everyone is talking, really nice to see!","Tue Apr 17 12:24:36 +0000 2018",15188,,82916,false
"Twitter for iPhone","986218870506754048","Looks like Jerry Brown and California are not looking for safety and security along their very porous Border. He cannot come to terms for the National Guard to patrol and protect the Border. The high crime rate will only get higher. Much wanted Wall in San Diego already started!","Tue Apr 17 12:24:36 +0000 2018",15126,,62816,false
"Twitter for iPhone","986218867780448261","I am in Florida and looking forward to my meeting with Prime Minister Abe of Japan. Working on Trade and Military Security.","Tue Apr 17 12:24:35 +0000 2018",11667,,61989,false
"Twitter for iPhone","986218862625648640","Employment is up, Taxes are DOWN. Enjoy!","Tue Apr 17 12:24:34 +0000 2018",24146,,119589,false
"Twitter for iPhone","986047601047896064","RT @GOPChairwoman: Crumbs are still coming. #MAGA
https://t.co/JFZL6czboZ","Tue Apr 17 01:04:02 +0000 2018",9052,,0,true
"Twitter for iPhone","986046062745063425","RT @WaysandMeansGOP: Tomorrow is #TaxDay and the good news is this is the last year you will have to file using the old, broken code. Check…","Tue Apr 17 00:57:55 +0000 2018",5711,,0,true
"Twitter for iPhone","986046000518303745","RT @IvankaTrump: Looking forward to traveling to Manchester, NH tomorrow with Sec @stevenmnuchin1 to celebrate the last #TaxDay under the o…","Tue Apr 17 00:57:41 +0000 2018",6541,,0,true
"Twitter for iPhone","986045762227396610","RT @GOP: Our entire RNC family offers prayers of comfort and peace for Barbara Bush and the entire Bush family.","Tue Apr 17 00:56:44 +0000 2018",4954,,0,true
"Twitter for iPhone","986045749489172480","RT @GOPChairwoman: Comey’s misconduct once led both Republicans and Democrats to call for his firing. His reputation rehabilitation book to…","Tue Apr 17 00:56:41 +0000 2018",7434,,0,true
"Twitter for iPhone","986044788163084288","RT @GOPChairwoman: We’re in a prime position to defend our majorities in 2018. Let’s defy history. #MAGA #LeadRight
https://t.co/fo8g0pSjWQ","Tue Apr 17 00:52:51 +0000 2018",6829,,0,true
"Twitter for iPhone","985858100149309441","Russia and China are playing the Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable!","Mon Apr 16 12:31:02 +0000 2018",21409,,96309,false
"Twitter for iPhone","985856662866202624","Comey drafted the Crooked Hillary exoneration long before he talked to her (lied in Congress to Senator G), then based his decisions on her poll numbers. Disgruntled, he, McCabe, and the others, committed many crimes!","Mon Apr 16 12:25:19 +0000 2018",28724,,111052,false
"Twitter for iPhone","985529299905187840","Just hit 50% in the Rasmussen Poll, much higher than President Obama at same point. With all of the phony stories and Fake News, it’s hard to believe! Thank you America, we are doing Great Things.","Sun Apr 15 14:44:30 +0000 2018",29696,,140457,false
"Twitter for iPhone","985504808646971392","Slippery James Comey, a man who always ends up badly and out of whack (he is not smart!), will go down as the WORST FBI Director in history, by far!","Sun Apr 15 13:07:10 +0000 2018",22386,,98310,false
"Twitter for iPhone","985502053345751040","Attorney Client privilege is now a thing of the past. I have many (too many!) lawyers and they are probably wondering when their offices, and even homes, are going to be raided with everything, including their phones and computers, taken. All lawyers are deflated and concerned!","Sun Apr 15 12:56:13 +0000 2018",23997,,102046,false
"Twitter for iPhone","985496023555608576","I never asked Comey for Personal Loyalty. I hardly even knew this guy. Just another of his many lies. His “memos” are self serving and FAKE!","Sun Apr 15 12:32:16 +0000 2018",22332,,101308,false
"Twitter for iPhone","985492862958698497","The Syrian raid was so perfectly carried out, with such precision, that the only way the Fake News Media could demean was by my use of the term “Mission Accomplished.” I knew they would seize on this but felt it is such a great Military term, it should be brought back. Use often!","Sun Apr 15 12:19:42 +0000 2018",24029,,114569,false
"Twitter for iPhone","985489930343321600","Comey throws AG Lynch “under the bus!” Why can’t we all find out what happened on the tarmac in the back of the plane with Wild Bill and Lynch? Was she promised a Supreme Court seat, or AG, in order to lay off Hillary. No golf and grandkids talk (give us all a break)!","Sun Apr 15 12:08:03 +0000 2018",26539,,100988,false
"Twitter for iPhone","985487209510948864","The big questions in Comey’s badly reviewed book aren’t answered like, how come he gave up Classified Information (jail), why did he lie to Congress (jail), why did the DNC refuse to give Server to the FBI (why didn’t they TAKE it), why the phony memos, McCabe’s $700,000 &amp; more?","Sun Apr 15 11:57:14 +0000 2018",27649,,100212,false
"Twitter for iPhone","985483513704124416","Unbelievably, James Comey states that Polls, where Crooked Hillary was leading, were a factor in the handling (stupidly) of the Clinton Email probe. In other words, he was making decisions based on the fact that he thought she was going to win, and he wanted a job. Slimeball!","Sun Apr 15 11:42:33 +0000 2018",27550,,105795,false
"Twitter for iPhone","985479145504337920","RT @realDonaldTrump: So proud of our great Military which will soon be, after the spending of billions of fully approved dollars, the fines…","Sun Apr 15 11:25:12 +0000 2018",30415,,0,true
"Twitter for iPhone","985279804177027072","RT @nikkihaley: https://t.co/oO3wIKolMy","Sat Apr 14 22:13:05 +0000 2018",18387,,0,true
"Twitter for iPhone","985133017256660995","So proud of our great Military which will soon be, after the spending of billions of fully approved dollars, the finest that our Country has ever had. There won’t be anything, or anyone, even close!","Sat Apr 14 12:29:48 +0000 2018",30415,,160000,false
"Twitter for iPhone","985130802668294144","A perfectly executed strike last night. Thank you to France and the United Kingdom for their wisdom and the power of their fine Military. Could not have had a better result. Mission Accomplished!","Sat Apr 14 12:21:00 +0000 2018",43635,,199399,false
"Twitter for iPhone","984967457315139586","https://t.co/6VLQYAlcto","Sat Apr 14 01:31:56 +0000 2018",36631,,103133,false
"Twitter for iPhone","984877999718895616","DOJ just issued the McCabe report - which is a total disaster. He LIED! LIED! LIED! McCabe was totally controlled by Comey - McCabe is Comey!! No collusion, all made up by this den of thieves and lowlifes!","Fri Apr 13 19:36:27 +0000 2018",36641,,126413,false
"Media Studio","984828878060335109","We are bringing back our factories, we are bringing back our jobs, and we are bringing back those four beautiful words: MADE IN THE USA! https://t.co/grABSrYUBX","Fri Apr 13 16:21:16 +0000 2018",25339,,110473,false
"Twitter for iPhone","984767560494313472","....untruthful slime ball who was, as time has proven, a terrible Director of the FBI. His handling of the Crooked Hillary Clinton case, and the events surrounding it, will go down as one of the worst “botch jobs” of history. It was my great honor to fire James Comey!","Fri Apr 13 12:17:37 +0000 2018",35304,,142739,false
"Twitter for iPhone","984763579210633216","James Comey is a proven LEAKER &amp; LIAR. Virtually everyone in Washington thought he should be fired for the terrible job he did-until he was, in fact, fired. He leaked CLASSIFIED information, for which he should be prosecuted. He lied to Congress under OATH. He is a weak and.....","Fri Apr 13 12:01:47 +0000 2018",33389,,126835,false
"Twitter for iPhone","984759315046322177","Tremendous pressure is building, like never before, for the Border Wall and an end to crime cradling Sanctuary Cities. Started the Wall in San Diego, where the people were pushing really hard to get it. They will soon be protected!","Fri Apr 13 11:44:51 +0000 2018",23148,,108326,false
"Twitter for iPhone","984631073865953280","Would only join TPP if the deal were substantially better than the deal offered to Pres. Obama. We already have BILATERAL deals with six of the eleven nations in TPP, and are working to make a deal with the biggest of those  nations, Japan, who has hit us hard on trade for years!","Fri Apr 13 03:15:16 +0000 2018",16749,,78400,false
"Twitter Web Client","984507430909308929","America’s greatest treasure is our people – and my Administration HEARS YOUR VOICE and HAS YOUR BACK. We are fighting to give every American a future of dignity, purpose and pride. AMERICAN SPIRIT is back! #TaxCuts https://t.co/oSGZe0irBf","Thu Apr 12 19:03:57 +0000 2018",19947,,80843,false
"Twitter Web Client","984499517805486082","Thank you to all of the American workers who travelled here today! This event is dedicated to YOU: the hardworking Americans who make this nation run. You love your country, you provide for your family, you have PRIDE in your work and you cherish our GREAT AMERICAN FLAG! #TaxCuts https://t.co/RwaLpCRPh5","Thu Apr 12 18:32:30 +0000 2018",14280,,65214,false
"Twitter for iPhone","984479558765350912","Just had an Agricultural Roundtable with memembers of Congress and Governors.

I will be making remarks on the large scale TAX CUTS given to American families and workers at 1:45 P.M. from the Rose Garden. Join me live: https://t.co/XAchZ3zUSe https://t.co/Dqe8QhpDAZ","Thu Apr 12 17:13:12 +0000 2018",7045,,30968,false
"Twitter for iPhone","984472778035417088","I have agreed with the historically cooperative, disciplined approach that we have engaged in with Robert Mueller (Unlike the Clintons!). I have full confidence in Ty Cobb, my Special Counsel, and have been fully advised throughout each phase of this process.","Thu Apr 12 16:46:15 +0000 2018",16735,,82689,false
"Twitter for iPhone","984471933050937344","On Yom HaShoah we remember the six million Jews slaughtered in the Holocaust. With each passing year, our duty to remember this atrocity increases as we pledge #NeverAgain. #HolocaustRemembranceDay https://t.co/tyga4VtjLT","Thu Apr 12 16:42:54 +0000 2018",16871,,65583,false
"Twitter for iPhone","984379918682394624","Good luck to Mike Pompeo during his Confirmation Hearing today. He will be a great Secretary of State!","Thu Apr 12 10:37:16 +0000 2018",12415,"25073877",62308,false
"Twitter for iPhone","984374422587965440","Never said when an attack on Syria would take place. Could be very soon or not so soon at all! In any event, the United States, under my Administration, has done a great job of ridding the region of ISIS. Where is our “Thank you America?”","Thu Apr 12 10:15:25 +0000 2018",25665,,113734,false
"Twitter for iPhone","984372760230154241","California Governor Jerry Brown is doing the right thing and sending the National Guard to the Border. Thank you Jerry, good move for the safety of our Country!","Thu Apr 12 10:08:49 +0000 2018",14819,,85969,false
"Twitter for iPhone","984371491277099010","If I wanted to fire Robert Mueller in December, as reported by the Failing New York Times, I would have fired him. Just more Fake News from a biased newspaper!","Thu Apr 12 10:03:46 +0000 2018",19230,,87214,false
"Twitter for iPhone","984231791103012864","Big show tonight on @seanhannity! 9:00 P.M. on @FoxNews","Thu Apr 12 00:48:39 +0000 2018",11153,,55525,false
"Twitter for iPhone","984204373105442816","Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl","Wed Apr 11 22:59:42 +0000 2018",11148,,57780,false
"Twitter for iPhone","984155907251687424","“Trump just took a giant step towards actual welfare reform” https://t.co/LQlACDDLug","Wed Apr 11 19:47:07 +0000 2018",16365,,69332,false
"Twitter for iPhone","984107320211886080","RT @StateDept: .@POTUS Trump at Signing of #FOSTA #SESTA bill: We are going to do everything in our power to make sure traffickers are brou…","Wed Apr 11 16:34:03 +0000 2018",15033,,0,true
"Twitter for iPhone","984095671262367744","The @WhiteHouse is partnering with @Interior and @NatlParkService to bring the @NSCsafety's “Prescribed to Death” Opioid Memorial to the Ellipse - beginning tomorrow, April 12th to April 18th. More information: https://t.co/z4FPQxt4Bl https://t.co/XvScPqvAkQ","Wed Apr 11 15:47:46 +0000 2018",8583,,35693,false
"Twitter for iPhone","984066131303583746","Speaker Paul Ryan is a truly good man, and while he will not be seeking re-election, he will leave a legacy of achievement that nobody can question. We are with you Paul!","Wed Apr 11 13:50:23 +0000 2018",9910,,61575,false
"Twitter for iPhone","984053549742067712","Much of the bad blood with Russia is caused by the Fake &amp; Corrupt Russia Investigation, headed up by the all Democrat loyalists, or people that worked for Obama. Mueller is most conflicted of all (except Rosenstein who signed FISA &amp; Comey letter). No Collusion, so they go crazy!","Wed Apr 11 13:00:23 +0000 2018",26755,,97789,false
"Twitter for iPhone","984032798821568513","Our relationship with Russia is worse now than it has ever been, and that includes the Cold War. There is no reason for this. Russia needs us to help with their economy, something that would be very easy to do, and we need all nations to work together. Stop the arms race?","Wed Apr 11 11:37:56 +0000 2018",32590,,125583,false
"Twitter for iPhone","984022625440747520","Russia vows to shoot down any and all missiles fired at Syria. Get ready Russia,  because they will be coming, nice and new and “smart!” You shouldn’t be partners with a Gas Killing Animal who kills his people and enjoys it!","Wed Apr 11 10:57:30 +0000 2018",66877,,173312,false
"Twitter for iPhone","984020136255541248","....doing things that nobody thought possible, despite the never ending and corrupt Russia Investigation, which takes tremendous time and focus. No Collusion or Obstruction (other than I fight back), so now they do the Unthinkable, and RAID a lawyers office for information! BAD!","Wed Apr 11 10:47:37 +0000 2018",17890,,76032,false
"Twitter for iPhone","984017894240604161","So much Fake News about what is going on in the White House. Very calm and calculated with a big focus on open and fair trade with China, the coming North Korea meeting and, of course, the vicious gas attack in Syria. Feels great to have Bolton &amp; Larry K on board. I (we) are","Wed Apr 11 10:38:42 +0000 2018",16172,,69317,false
"Twitter for iPhone","984015782521835521","The Failing New York Times wrote another phony story. It was political pundit Doug Schoen, not a Ukrainian businessman, who asked me to do a short speech by phone (Skype), hosted by Doug, in Ukraine. I was very positive about Ukraine-another negative to the Fake Russia  C story!","Wed Apr 11 10:30:19 +0000 2018",17027,,67148,false
"Twitter for iPhone","983824424532144128","Today, it was my great honor to welcome the 2017 NCAA Football National Champion, Alabama Crimson Tide - to the White House. Congratulations! #RollTide
https://t.co/hF5EZHlSVS https://t.co/JfGue4IIs1","Tue Apr 10 21:49:56 +0000 2018",16568,,79963,false
"Twitter for iPhone","983774270886236161","Very thankful for President Xi of China’s kind words on tariffs and automobile barriers...also, his enlightenment on intellectual property and technology transfers. We will make great progress together!","Tue Apr 10 18:30:38 +0000 2018",22523,,106384,false
"Twitter for iPhone","983764328443797504","Very thankful for President Xi of China’s kind words on tarrifs and automobile barriers...also, his enlightenment on intellectual property and technology transfers. We will make great progress together!","Tue Apr 10 17:51:08 +0000 2018",5869,,24427,false
"Twitter for iPhone","983698762760704000","Last night, it was my great honor to host America’s senior defense and military leaders for dinner at the White House. America’s military is the GREATEST fighting force in the history of the world. They all have my pledge of unwavering commitment to our men and women in uniform! https://t.co/BjWKcMX0iL","Tue Apr 10 13:30:35 +0000 2018",19510,,87700,false
"Twitter for iPhone","983662953894436864","A TOTAL WITCH HUNT!!!","Tue Apr 10 11:08:18 +0000 2018",31062,,122889,false
"Twitter for iPhone","983662868540346371","Attorney–client privilege is dead!","Tue Apr 10 11:07:58 +0000 2018",27112,,105280,false
"Twitter for iPhone","983427438691708929","Great @Cabinet meeting at the @WhiteHouse this morning! https://t.co/kzmfovwUeb https://t.co/7AgbwbFNuw","Mon Apr 09 19:32:27 +0000 2018",10491,,53176,false
"Media Studio","983423715332558848","The Democrats are not doing what’s right for our country. I will not rest until we have secured our borders and restored the rule of law! https://t.co/zKGgPlaadS","Mon Apr 09 19:17:39 +0000 2018",27106,,104744,false
"Twitter for iPhone","983387989136084993","RT @StateDept: .@POTUS Trump condemns the heinous attack on innocent Syrians with banned chemical weapons. #Syria https://t.co/qiEahlL3Ah","Mon Apr 09 16:55:41 +0000 2018",10849,,0,true
"Twitter for iPhone","983284198046826496","When a car is sent to the United States from China, there is a Tariff to be paid of 2 1/2%. When a car is sent to China from the United States, there is a Tariff to be paid of 25%. Does that sound like free or fair trade.  No, it sounds like STUPID TRADE -  going on for years!","Mon Apr 09 10:03:16 +0000 2018",46855,,176638,false
"Twitter for iPhone","983143317889323008","Congratulations to Patrick Reed on his great and courageous MASTERS win! When Patrick had his amazing win at Doral 5 years ago, people saw his great talent, and a bright future ahead. Now he is the Masters Champion!","Mon Apr 09 00:43:27 +0000 2018",12861,,92506,false
"Twitter for iPhone","982969547283161090","If President Obama had crossed his stated Red Line In The Sand, the Syrian disaster would have ended long ago! Animal Assad would have been history!","Sun Apr 08 13:12:57 +0000 2018",24950,,91704,false
"Twitter for iPhone","982967389028569088","....to pay. Open area immediately for medical help and verification. Another humanitarian disaster for no reason whatsoever. SICK!","Sun Apr 08 13:04:22 +0000 2018",15617,,67776,false
"Twitter for iPhone","982966315467116544","Many dead, including women and children, in mindless CHEMICAL attack in Syria. Area of atrocity is in lockdown and encircled by Syrian Army, making it completely inaccessible to outside world. President Putin, Russia and Iran are responsible for backing Animal Assad. Big price...","Sun Apr 08 13:00:06 +0000 2018",33182,,101865,false
"Twitter for iPhone","982954355509907457","President Xi and I will always be friends, no matter what happens with our dispute on trade. China will take down its Trade Barriers because it is the right thing to do. Taxes will become Reciprocal &amp; a deal will be made on Intellectual Property. Great future for both countries!","Sun Apr 08 12:12:35 +0000 2018",23905,,107755,false
"Twitter for iPhone","982950739441004544","The Washington Post is far more fiction than fact. Story after story is made up garbage - more like a poorly written novel than good reporting. Always quoting sources (not names), many of which don’t exist. Story on John Kelly isn’t true, just another hit job!","Sun Apr 08 11:58:13 +0000 2018",20487,,81286,false
"Twitter for iPhone","982947260005781505","The Washington Post is far more fiction than fact. Story after story is made up made garbage - more like a poorly written novel than good reporting. Always quoting sources (not names), many of which don’t exist. Story on John Kelly isn’t true...just another hit job!","Sun Apr 08 11:44:23 +0000 2018",696,,2174,false
"Twitter for iPhone","982943088330108928","“The FBI closed the case on Hillary, which was a rigged investigation. They exonerated her even before they ever interviewed her, they never even put her under oath.....” and much more. So true Jesse! @WattersWorld","Sun Apr 08 11:27:49 +0000 2018",21086,,78671,false
"Twitter for iPhone","982770847046922240","While Security spending was somewhat more than his predecessor, Scott Pruitt has received death threats because of his bold actions at EPA. Record clean Air &amp; Water while saving USA Billions of Dollars. Rent was about market rate, travel expenses OK. Scott is doing a great job!","Sun Apr 08 00:03:23 +0000 2018",18413,,75853,false
"Twitter for iPhone","982750459877380096","Fire at Trump Tower is out. Very confined (well built building). Firemen (and women) did a great job. THANK YOU!","Sat Apr 07 22:42:22 +0000 2018",24434,,136189,false
"Twitter for iPhone","982724858743328777","What does the Department of Justice and FBI have to hide? Why aren’t they giving the strongly requested documents (unredacted) to the HOUSE JUDICIARY COMMITTEE? Stalling, but for what reason? Not looking good!","Sat Apr 07 21:00:39 +0000 2018",26680,,94298,false
"Twitter for iPhone","982722926305832960","Lawmakers of the House Judiciary Committee are angrily accusing the Department of Justice of missing the Thursday Deadline for turning over UNREDACTED Documents relating to FISA abuse, FBI, Comey, Lynch, McCabe, Clinton Emails and much more. Slow walking - what is going on? BAD!","Sat Apr 07 20:52:58 +0000 2018",22279,,79442,false
"Twitter for iPhone","982682227581636608","We are sealing up our Southern Border. The people of our great country want Safety and Security. The Dems have been a disaster on this very important issue!","Sat Apr 07 18:11:15 +0000 2018",24937,,107845,false
"Twitter for iPhone","982680387116781568","The United States hasn’t had a Trade Surplus with China in 40 years. They must end unfair trade, take down barriers and charge only Reciprocal Tariffs. The U.S. is losing $500 Billion a year, and has been losing Billions of Dollars for decades. Cannot continue!","Sat Apr 07 18:03:56 +0000 2018",22193,,90487,false
"Twitter for iPhone","982673223719489536","Just spoke to @JustinTrudeau to pay my highest respect and condolences to the families of the terrible Humboldt Team tragedy. May God be with them all!","Sat Apr 07 17:35:28 +0000 2018",18070,,93382,false
"Twitter for iPhone","982353975595929600","Congratulations to @bernieandsid on their new @77wabcradio morning radio show in New York City. It was an honor to join you two – good luck! https://t.co/sulTcRp3IC","Fri Apr 06 20:26:53 +0000 2018",8862,,40931,false
"Twitter for iPhone","982353242196766720","“BET founder: Trump's economy is bringing black workers back into the labor force” https://t.co/TtMDfi4bv0","Fri Apr 06 20:23:58 +0000 2018",29519,,97151,false
"Twitter for iPhone","982292963492413442","AMERICA IS OPEN FOR BUSINESS! https://t.co/5jxdojPZmN","Fri Apr 06 16:24:27 +0000 2018",16538,,68939,false
"Twitter for iPhone","982268230306709509","Do you believe that the Fake News Media is pushing hard on a story that I am going to replace A.G. Jeff Sessions with EPA Chief Scott Pruitt, who is doing a great job but is TOTALLY under siege? Do people really believe this stuff? So much of the media is dishonest and corrupt!","Fri Apr 06 14:46:10 +0000 2018",22927,,91125,false
"Twitter for iPhone","982264844136017921","China, which is a great economic power, is considered a Developing Nation within the World Trade Organization. They therefore get tremendous perks and advantages, especially over the U.S. Does anybody think this is fair. We were badly represented. The WTO is unfair to U.S.","Fri Apr 06 14:32:43 +0000 2018",24512,,96583,false
