"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for Android","549409385857159168","""@Mer_1135: @blakemharris @realDonaldTrump Ronald Reagan was an actor, &amp; look at what a great job he did.""","Mon Dec 29 03:39:39 +0000 2014",20,,70,false
"Twitter for Android","549409230248493056","I will be on @foxandfriends tomorrow morning at 7:15"" Hope you enjoy and agree!","Mon Dec 29 03:39:02 +0000 2014",34,,89,false
"Twitter for Android","549407874800439296","""@AnnieDrews: @followdotch @ApprenticeNBC @realDonaldTrump Love that show. Hope I'm out of the hosp in time to catch the premiere.""Get well!","Mon Dec 29 03:33:39 +0000 2014",4,,25,false
"Twitter for Android","549407612266377216","""@shantig_tantig: The only way the USA is going to be saved from destruction is if @realDonaldTrump runs for president #WeNeedYou""","Mon Dec 29 03:32:36 +0000 2014",27,,54,false
"Twitter for Android","549403815846625280","""@shantig_tantig: The only way the USA is going to be saved from destruction is if @realDonaldTrump runs for president #WeNeedYou"" Thanks.","Mon Dec 29 03:17:31 +0000 2014",26,,79,false
"Twitter for Android","549403604009099265","""@fackinpeter: @realDonaldTrump Trump 2016""","Mon Dec 29 03:16:41 +0000 2014",10,,38,false
"Twitter for Android","549403506109870080","""@truckncargirl:  @fionacarterr Trump is the #candidate in #2016. #strong #leaderwho is #opinionated and #fearless Need to #vote #Trump2016""","Mon Dec 29 03:16:17 +0000 2014",12,,28,false
"Twitter for Android","549402713067642880","""@crazymamaa: Oh wow. Celebrity Apprentise starts next Sunday at 8.. @BrandiGlanville @realDonaldTrump #excited I watch every year!!""","Mon Dec 29 03:13:08 +0000 2014",23,,61,false
"Twitter for Android","549402450982346752","""@fionacarterr: @realDonaldTrump for president 2016""","Mon Dec 29 03:12:06 +0000 2014",13,,35,false
"Twitter for Android","549401664558751744","""@Michiganman567: @ronmeier123 @lookupfolks I would like to see @realDonaldTrump in the debates. His America first ideas need to be heard,""","Mon Dec 29 03:08:58 +0000 2014",13,,28,false
"Twitter for Android","549398919160291330","""@Jon_Albanese: .@RealGilbert on @realDonaldTrump's @ApprenticeNBC. I really hope Gilbert goes on a yelling, laughing tirade - cry-laugh.""","Mon Dec 29 02:58:04 +0000 2014",11,,35,false
"Twitter for Android","549398050922196992","""@DanScavino: Looking forward 2it - ONE week from 2nite @ApprenticeNBC @NBC! Look 4ward 2 #JoanRivers tribute to! http://t.co/kkSGJi1qtg""","Mon Dec 29 02:54:37 +0000 2014",81,,147,false
"Twitter for Android","549397717152432129","""@stinger_inc: Good thing I tuned into this Steelers/Bengals NFL game on NBC as I found out that Donald's @ApprenticeNBC starts next Sunday!","Mon Dec 29 02:53:17 +0000 2014",12,,36,false
"Twitter for Android","548993128133586944","""@HeidiAlbertsen: #holidays #friends #palmbeach #maralago  @mrsvanessatrump @laraleatrump @erictrump @donaldjtrumpjr http://t.co/jAgKvgDaCV""","Sun Dec 28 00:05:36 +0000 2014",45,,106,false
"Twitter for Android","548992907269922816","""@grantwgates: @ESPNCaddie @TrumpDoral I made birdie on #8 last month. Enjoy that back nine. Great stretch at the end! #TrumpDoral""","Sun Dec 28 00:04:43 +0000 2014",9,,25,false
"Twitter for Android","548992770447536128","""@LizMPizz: Off to stay at the trump chicago.. End of the holidays dinner with the fam. @realDonaldTrump @ChicagoCut""","Sun Dec 28 00:04:10 +0000 2014",7,,39,false
"Twitter for Android","548992337620520960","""@benfromdallas: @realDonaldTrump 2016 President. The world needs a real business man. Not a political putter from the Bush ward""","Sun Dec 28 00:02:27 +0000 2014",35,,56,false
"Twitter for Android","548991750266945536","""@mytowntutors: “If you’re going to be thinking, you may as well think big.” Donald Trump @realDonaldTrump http://t.co/NVLh3DwEON""","Sun Dec 28 00:00:07 +0000 2014",44,,83,false
"Twitter for Android","548991541659045889","""@TrumpLasVegas: It's tangible, it's solid, it's beautiful. It's artistic, from my standpoint, and I just love real estate. @realDonaldTrump","Sat Dec 27 23:59:17 +0000 2014",14,,39,false
"Twitter for Android","548991179128586241","""@dk_barnes1: #NowReading @realDonaldTrump 's Trump: The Art of the Deal 📖""","Sat Dec 27 23:57:51 +0000 2014",6,,19,false
"Twitter for Android","548991035528196096","""@LillyWinfree: @realDonaldTrump You are so wise!! I cant wait until youre president!! ❤️🎉😍#TrumpWinfree2016""","Sat Dec 27 23:57:17 +0000 2014",28,,87,false
"Twitter for Android","548990989411831810","""@VladimirRussia7: @realDonaldTrump and @mcuban and @WarrenBuffett are my favorite billionaires and heroes.""","Sat Dec 27 23:57:06 +0000 2014",17,,35,false
"Twitter for Android","548990898034704385","""@viksquad: Trump Tower, gorgeous! Just like The Donald @realDonaldTrump http://t.co/lbPXQJfs6L"" Thank you!","Sat Dec 27 23:56:44 +0000 2014",59,,132,false
"Twitter for Android","548440754763616256","""@LizBaregu: @realDonaldTrump You would make a great GOP President Mr Trump!💯💯💯💯""","Fri Dec 26 11:30:40 +0000 2014",30,,70,false
"Twitter for Android","548428370816794624","""@ItIsJohnDoe: Merry Christmas Mr But this country can't have a TRULY merry Christmas until you are in the Whitehouse (as our President)""","Fri Dec 26 10:41:27 +0000 2014",22,,57,false
"Twitter for Android","548428096735830017","""@RachaelMarieabl: I refuse to vote in 2016 unless @realDonaldTrump is running &amp; if he's not I'm getting a one way ticket outta here""","Fri Dec 26 10:40:22 +0000 2014",14,,52,false
"Twitter for Android","548428003106377729","""@WinPropP: @realDonaldTrump Time for a great President You are needed urgently""","Fri Dec 26 10:39:59 +0000 2014",9,,39,false
"Twitter for Android","548427832557600768","""@tristanmf: @realDonaldTrump Trump for president ! Trump for America ! #Trump2016""","Fri Dec 26 10:39:19 +0000 2014",12,,47,false
"Twitter for Android","548427635660169217","""@frankdimauro: @realDonaldTrump is a great businessman. I learned so much from The Art of the Deal. Best of luck!""","Fri Dec 26 10:38:32 +0000 2014",7,,28,false
"Twitter for Android","548427415463399424","""@SparkleAWin: @realDonaldTrump Any chance of working w/@VinceMcMahon again soon... Always, Vince is a great guy and a winner!","Fri Dec 26 10:37:39 +0000 2014",14,,31,false
"Twitter for Android","548427097077985280","""@SukhyJaveed: Merry Christmas, would one like to give the gift of mentoring? I'm building my empire &amp; you certainly know how to build them""","Fri Dec 26 10:36:23 +0000 2014",5,,27,false
"Twitter for Android","548426746278981632","""@_Snurk: @realDonaldTrump is Xmas present I want 2016! Not just a Happy Holiday! The MOST IMPORTENT day in the world if #TRUMP is PREZ!""","Fri Dec 26 10:35:00 +0000 2014",7,,21,false
"Twitter for Android","548426274491105280","""@benfromdallas: If i tweet anything in 2015, it should be @realDonaldTrump for President if the World wants to see another 20 years.","Fri Dec 26 10:33:07 +0000 2014",9,,26,false
"Twitter for Android","548425993351081985","""@garyleelogan1: @realDonaldTrump ...I HEARD YA MIGHT RUN IN 2016....WE THE PEOPLE NEED A PRESIDENT..NOT ONE LIKE OWEBUMMA !""","Fri Dec 26 10:32:00 +0000 2014",15,,29,false
"Twitter for Android","548425877395357696","""@MasterBaxter8: @realDonaldTrump you can't lose in 2015 or 2016. Merry Christmas.""","Fri Dec 26 10:31:33 +0000 2014",9,,20,false
"Twitter for Android","548425727713226752","""@Cyrus_T_Virus: The only thing I asked for as Xmas gifts this year are a @realDonaldTrump presidential campaign and a BOFA! #Trump2016""","Fri Dec 26 10:30:57 +0000 2014",71,,66,false
"Twitter for Android","548425070801342464","""@itsRyanHilton: @realDonaldTrump Marry Christmas to the future President of the United States!  Well, America would be great again. Thanks.","Fri Dec 26 10:28:20 +0000 2014",15,,21,false
"Twitter for Android","548424269127254016","""@ChampagneGlam: @politico @realDonaldTrump Card was the best""","Fri Dec 26 10:25:09 +0000 2014",5,,17,false
"Twitter for Android","548423712467595264","""@thatshortkidJoe: Merry Christmas @realDonaldTrump #Trump2016""","Fri Dec 26 10:22:56 +0000 2014",4,,16,false
"Twitter for Android","548423493252313088","""@ashtonjfloyd: @realDonaldTrump Merry Christmas thank you for all of the motivation you have given me in life. You are a very inspiring man","Fri Dec 26 10:22:04 +0000 2014",6,,20,false
"Twitter for Android","548423332912439296","""@teresayarbor: @realDonaldTrump love that you say #MerryChristmas, not just Happy Holidays!""","Fri Dec 26 10:21:26 +0000 2014",8,,31,false
"Twitter for Android","548423188611612672","""@steventobiasz: @realDonaldTrump was in Home Alone 2 http://t.co/TUJY0R5G7X""","Fri Dec 26 10:20:52 +0000 2014",50,,94,false
"Twitter for Android","548422674197000192","""@cisrabbit: Not to mention we already had two Bush presidents, neither of which were too successful. Insanity would be to want a third.""","Fri Dec 26 10:18:49 +0000 2014",23,,42,false
"Twitter for Android","548422547738722304","""@thegre8_1: Please run for President would be a better choice than @mittromney Seeing @pennjillette tomorrow&gt;was great on #apprentice""","Fri Dec 26 10:18:19 +0000 2014",10,,25,false
"Twitter for Android","548422357359296512","""@kbssidhu1961: @realDonaldTrump Just Do It!""","Fri Dec 26 10:17:33 +0000 2014",5,,14,false
"Twitter for Android","548421599456948224","""@SassyPantsjj: Merry CHRISTMAS! Can't wait 4 Celebrity Apprenctice my favorite show on TV, need more than 1 a year! I will EP it for you!""","Fri Dec 26 10:14:33 +0000 2014",2,,21,false
"Twitter for Android","548421174469079040","""@abanoubabdel: @realDonaldTrump Trump for president 2016""","Fri Dec 26 10:12:51 +0000 2014",11,,24,false
"Twitter for Android","548420141344890881","""@vivianbrown21: @realDonaldTrump A BIG job to Recover from this Administration.... Around the World! ! Merry Christmas to you &amp; family! !""","Fri Dec 26 10:08:45 +0000 2014",12,,28,false
"Twitter for Android","548420091508162561","""@replaybeatles: @realDonaldTrump hope you are part of that leadership! Merry Christmas to you and your family.""","Fri Dec 26 10:08:33 +0000 2014",9,,21,false
"Twitter for Android","548420003503280129","""@moniquehorsey: @realDonaldTrump Merry Christmas! Hope you and your beautiful family have a fantastic day."" Thank you.","Fri Dec 26 10:08:12 +0000 2014",8,,23,false
"Twitter for Android","548419796782821376","""@randallburton20: @realdonaldtrump Merry Christmas you to mr trump hope we can find those leaders""","Fri Dec 26 10:07:23 +0000 2014",3,,18,false
"Twitter for Android","547949668307832833","Merry Christmas to all - have a fantastic day, year and life! The World, with great leadership, will become a much more beautiful place!","Thu Dec 25 02:59:15 +0000 2014",350,,789,false
"Twitter for Android","547902782288986112","So many people think I will not run for President.Wow, I wonder what the response will be if I do. Even the haters and losers will be happy!","Wed Dec 24 23:52:57 +0000 2014",847,,1081,false
"Twitter for Android","547898322980458497","""@_stepharv32: @realDonaldTrump @mooovin_on have a great Christmas @realDonaldTrump you're a true inspiration."" Thanks!","Wed Dec 24 23:35:14 +0000 2014",7,,38,false
"Twitter for Android","547898235768295424","""@Great_Cudi: @realDonaldTrump Merry Christmas to my favorite billionaire! :)""  Cute, same!","Wed Dec 24 23:34:53 +0000 2014",19,,55,false
"Twitter for Android","547898117304381440","""@barrman: @realDonaldTrump you should run for president!""","Wed Dec 24 23:34:25 +0000 2014",16,,45,false
"Twitter for Android","547897905080963072","""@SAVEHICNO1: @realDonaldTrump @mooovin_on I WILL GLADLY BE YOUR CAMPAIGN MANAGER DONALD I WANTED YOU TO BE PRESIDENT LAST ELECTION""","Wed Dec 24 23:33:34 +0000 2014",6,,35,false
"Twitter for Android","547897820255358976","""@CoalCitizens: All I want for Christmas is @realDonaldTrump to run for president!""","Wed Dec 24 23:33:14 +0000 2014",24,,50,false
"Twitter for Android","547897482840408064","""@_Snurk: @realDonaldTrump has BRAINS! Trump has ORGANIZATION! Trump has OUR intrests at heart! And he has REAL Republican Values!""","Wed Dec 24 23:31:54 +0000 2014",13,,30,false
"Twitter for Android","547897018979741696","""@titletown899004: @realDonaldTrump @tamkyn @mooovin_on Well then, run and I'll vote for you. Merry Christmas!""","Wed Dec 24 23:30:03 +0000 2014",6,,27,false
"Twitter for Android","547896825513250817","""@fsdiva06: Santa...All I want for Christmas. 1.my kids to be healthy 2.to pay off all our debt be debt free 3. DonaldTrump become President","Wed Dec 24 23:29:17 +0000 2014",21,,69,false
"Twitter for Android","547896401514864641","""@NotNotTildaSwin: @realDonaldTrump Always admired you. You are the man who'll fight for the American Dream!","Wed Dec 24 23:27:36 +0000 2014",9,,26,false
"Twitter for Android","547896004599889920","""@theinfinitus1:  @DRJAMESCABOT @TrumpPanama Incredible building... a must trip to Panama! Black Sand Beaches, exotic people, what a vibe!""","Wed Dec 24 23:26:01 +0000 2014",83,,95,false
"Twitter for Android","547895869002227715","""@Luckyblue02: @realDonaldTrump Merry Christmas! I'm raising funds for St. Jude Children's Research Hospital http://t.co/6Fk6pYS8gH","Wed Dec 24 23:25:29 +0000 2014",14,,27,false
"Twitter for Android","547895723032064001","""@alangnahz: @realDonaldTrump @mooovin_on I have been waiting for the day to vote you for president, ever since I read The Art of The Deal""","Wed Dec 24 23:24:54 +0000 2014",7,,21,false
"Twitter for Android","547895040220340224","""@Tnyankeefan35: @realDonaldTrump Get it done Donald! #MerryRollTideChristmas""","Wed Dec 24 23:22:11 +0000 2014",8,,21,false
"Twitter for Android","547894957097631744","""@MrInsaf: @realDonaldTrump plz run for president.""","Wed Dec 24 23:21:51 +0000 2014",11,,29,false
"Twitter for Android","547876653175566336","""@mooovin_on: No Bush, no Clinton, no RINOs, no golfing, no more handouts!! It's got to be @realDonaldTrump. Time for #Trump2016""","Wed Dec 24 22:09:07 +0000 2014",39,,85,false
"Twitter for Android","547876401890619392","""@MattTemplin: @realDonaldTrump I'm waiting for the day I can put a check mark next to your name for president.""","Wed Dec 24 22:08:07 +0000 2014",17,,50,false
"Twitter for Android","547861502313922560","""@VladimirRussia7: @realDonaldTrump Merry Christmas,my favorite billionaire!"" Thanks!","Wed Dec 24 21:08:55 +0000 2014",28,,42,false
"Twitter for Android","547861222646120452","""@jenniii0rozco: @realDonaldTrump @inboxleekersey i keep saying you should run for President!""","Wed Dec 24 21:07:48 +0000 2014",8,,23,false
"Twitter for Android","547861185132240896","""@Jackshallis: @realDonaldTrump if u ran for president I would vote for you!""","Wed Dec 24 21:07:39 +0000 2014",13,,31,false
"Twitter for Android","547860623976300546","""@jimmycapo65: @realDonaldTrump I would work ur campaign and u wouldn't even have to pay me, Happy Holidays!""","Wed Dec 24 21:05:26 +0000 2014",8,,22,false
"Twitter for Android","547860331197132800","""@nickzizzo77: I'm not calling @realDonaldTrump out or anything but how about you run for president?!""  Watch!","Wed Dec 24 21:04:16 +0000 2014",15,,41,false
"Twitter for Android","547857888732282881","""@rickjones220: @realDonaldTrump full support""","Wed Dec 24 20:54:34 +0000 2014",9,,26,false
"Twitter for Android","547857625418055680","""@inboxleekersey: @realDonaldTrump I'm 46 years old and I have never voted. If you ran for President, I would vote for you."" THANK YOU!","Wed Dec 24 20:53:31 +0000 2014",17,,46,false
"Twitter Web Client","547817070222929920","Via @Newsmax_Media by Alana Marie Burke: “Donald Trump 2016: 7 Key Political Positions” http://t.co/Yq2V2jtKR7","Wed Dec 24 18:12:22 +0000 2014",10,,27,false
"Twitter Web Client","547779873990017024","Latin America’s tallest building @TrumpPanama is the perfect getaway location to celebrate the New Year in luxury http://t.co/1tBH7N7pZ8","Wed Dec 24 15:44:33 +0000 2014",20,,46,false
"Twitter for Android","547753723674771456","""@RealPro4Real: My Christmas Wish! Trump for Pres. in 2016 @realDonaldTrump  #Trump2016 http://t.co/MJiLdH1Hvh http://t.co/Kv9pTtDxm7""","Wed Dec 24 14:00:39 +0000 2014",69,,174,false
"Twitter for Android","547652754664333312","""@ODedOnRealityTV: @realDonaldTrump @ApprenticeNBC My birthday's Jan. 3 &amp; #CelebApprentice returns Jan. 4. Nice birthday present. ;)""","Wed Dec 24 07:19:26 +0000 2014",14,,47,false
"Twitter for Android","547650236395814912","""@jjbentleyartist: @realDonaldTrump If you are president I would hope this kind of honest commentary would remain""","Wed Dec 24 07:09:25 +0000 2014",13,,25,false
"Twitter for Android","547650130967818240","""@N7_Batchelor: What @realDonaldTrump had to say about Al Sharpton was spot on. Wish more Americans would speak their minds about him.""","Wed Dec 24 07:09:00 +0000 2014",32,,65,false
